id,player,hero,game_map,opponent,win,level,kills,assists,takedowns,deaths,highest_kill_streak,hero_damage,siege_damage,structure_damage,minion_damage,creep_damage,summon_damage,time_cc_enemy_heroes,healing,self_healing,damage_taken,experience_contribution,town_kills,time_spent_dead,merc_camp_captures,watch_tower_captures,meta_experience,protection_allies,silencing_enemies,rooting_enemies,stunning_enemies,clutch_heals,escapes,vengeance,outnumbered_deaths,teamfight_escapes,teamfight_healing,teamfight_damage_taken,teamfight_hero_damage,multikill,physical_damage,spell_damage,regen_globes,first_to_ten
13266,Bowserking#11311,Muradin,Tomb of the Spider Queen,30 Seconds to Mosh,WIN,21,1,11,12,0,12,18427,58496,10903,44440,0,1603,115,0,25802,77732,10809,3,0,1,0,83602,0,0,0,0,0,0,0,0,0,0,52154,14835,2,30811,50001,49,
13266,goodgamesir#1162,Valla,Tomb of the Spider Queen,30 Seconds to Mosh,WIN,21,3,9,12,1,8,45499,61678,24030,33936,488,2143,71,0,2674,18181,7367,3,26,0,0,83602,0,0,0,0,0,0,0,0,0,0,10946,28326,2,44426,68370,41,
13266,Bodiddly#1106,Leoric,Tomb of the Spider Queen,30 Seconds to Mosh,WIN,21,0,8,8,2,7,33897,142571,18596,112892,589,3266,100,0,24456,65136,15643,3,76,0,0,83602,0,3,0,0,0,0,0,0,0,0,37479,11609,2,93964,91796,39,
13266,Vicar#1189,Stukov,Tomb of the Spider Queen,30 Seconds to Mosh,WIN,21,6,6,12,1,7,18292,31424,9322,20639,737,306,41,56324,0,10988,6885,3,32,1,0,83602,0,71,0,0,0,0,0,0,0,10369,4663,4231,2,19814,34484,42,
13266,zoomthenboom#1452,Gazlowe,Tomb of the Spider Queen,30 Seconds to Mosh,WIN,21,2,10,12,3,7,43813,138695,19326,108367,11245,5976,29,0,9066,39327,14640,3,133,1,0,83602,0,0,0,0,0,0,1,1,0,15,25895,24229,2,24779,171884,49,
13267,Bowserking#11311,E.T.C.,Towers of Doom,30 Seconds to Mosh,LOSS,17,0,0,0,6,0,14083,18799,0,13808,3689,132,26,0,13601,58088,5112,0,192,2,0,59267,0,0,0,0,0,2,0,2,1,0,50974,13180,0,21695,14684,27,
13267,goodgamesir#1162,Zul'jin,Towers of Doom,30 Seconds to Mosh,LOSS,17,0,1,1,1,1,35374,30595,0,22992,8479,355,94,0,9338,14917,3717,0,19,3,0,59267,0,0,0,0,0,2,0,0,0,0,10907,21124,0,42283,30409,30,
13267,Bodiddly#1106,Blaze,Towers of Doom,30 Seconds to Mosh,LOSS,17,0,1,1,2,1,24331,121283,0,121283,0,0,119,0,9474,45049,21196,0,94,0,0,59267,0,0,0,0,0,0,0,1,0,0,16929,11547,0,68105,76704,37,
13267,Vicar#1189,Tyrande,Towers of Doom,30 Seconds to Mosh,LOSS,17,1,0,1,0,1,18698,9911,0,8305,2107,242,18,39256,0,5526,959,0,0,3,0,59267,0,0,0,0,3,0,0,0,0,11804,2867,7216,0,11340,19258,26,
13267,zoomthenboom#1452,Gazlowe,Towers of Doom,30 Seconds to Mosh,LOSS,17,0,1,1,3,1,47813,76479,396,61512,8404,1000,25,0,10368,35346,6898,0,111,3,0,59267,0,0,0,0,0,1,0,3,0,0,27481,33035,0,12530,118358,30,
13268,Bowserking#11311,Anub'arak,Battlefield of Eternity,30 Seconds to Mosh,WIN,16,1,7,8,0,8,13576,20974,7670,12821,11364,0,79,0,13586,41624,8404,2,0,3,0,54355,0,0,0,0,0,0,0,0,0,0,32584,10773,2,27121,20793,21,
13268,goodgamesir#1162,Li-Ming,Battlefield of Eternity,30 Seconds to Mosh,WIN,16,3,5,8,0,8,55629,46567,21839,24639,17286,0,0,0,0,5271,5659,2,0,0,0,54355,0,0,0,0,0,0,0,0,0,0,846,11011,2,8227,117623,16,
13268,Bodiddly#1106,Sonya,Battlefield of Eternity,30 Seconds to Mosh,WIN,16,2,6,8,3,7,31219,71437,12883,53632,8958,0,11,0,13329,47927,12331,2,87,1,0,54355,0,0,0,0,0,1,0,2,0,0,23999,13849,2,18616,86831,23,
13268,Vicar#1189,Whitemane,Battlefield of Eternity,30 Seconds to Mosh,WIN,16,1,7,8,0,8,15470,11891,2564,9215,4727,0,720,40693,0,6828,5292,2,0,2,0,54355,0,0,0,0,0,0,0,0,0,8212,1883,6545,2,11903,20435,20,
13268,zoomthenboom#1452,Gazlowe,Battlefield of Eternity,30 Seconds to Mosh,WIN,16,1,6,7,1,6,31637,81402,13894,56086,16147,0,16,0,8755,29056,9062,2,44,1,0,54355,0,0,0,0,0,0,0,0,0,0,13916,17242,2,24001,102931,23,
13297,Bowserking#11311,Muradin,Braxis Holdout,FF & the Pancakes,WIN,22,0,13,13,4,4,36207,26169,4383,16419,11994,2884,248,0,27980,97418,7645,3,169,5,0,91236,0,0,0,0,0,0,0,1,0,0,82272,31785,2,27911,46060,26,
13297,goodgamesir#1162,Orphea,Braxis Holdout,FF & the Pancakes,WIN,22,6,8,14,3,10,72320,59699,14722,29656,21413,2013,246,0,12228,50388,6478,3,113,3,0,91236,0,0,0,0,0,0,2,2,0,0,34531,44465,2,39485,111234,26,
13297,Vicar#1189,Brightwing,Braxis Holdout,FF & the Pancakes,WIN,22,2,13,15,0,15,7840,27013,3902,19190,14246,1656,0,115493,0,29554,8472,3,0,6,0,91236,0,27,0,0,1,1,0,0,0,11910,13611,2652,2,28719,22707,33,
13297,zoomthenboom#1452,Ragnaros,Braxis Holdout,FF & the Pancakes,WIN,22,1,6,7,4,5,42904,194834,14211,167413,42503,10414,90,0,11577,51628,27006,1,136,7,0,91236,0,0,0,0,0,1,0,3,0,0,27420,19162,1,36828,251193,35,
13297,LastMalkier#1516,Falstad,Braxis Holdout,FF & the Pancakes,WIN,22,6,8,14,2,10,44657,38862,10640,22338,23839,1418,250,0,7128,33284,7215,3,91,3,0,91236,0,0,0,0,0,0,0,1,0,0,19343,18610,2,48326,63238,26,
13298,Bowserking#11311,Anub'arak,Tomb of the Spider Queen,FF & the Pancakes,LOSS,24,0,6,6,5,3,13905,69925,3820,51691,4788,2924,119,0,21468,82614,7723,3,239,2,0,115614,0,0,0,0,0,1,0,3,1,0,64541,9950,1,45100,44970,60,
13298,goodgamesir#1162,Li-Ming,Tomb of the Spider Queen,FF & the Pancakes,LOSS,24,2,4,6,3,3,56364,103674,28815,52172,11900,1002,0,0,0,12060,9146,2,159,3,0,115614,0,0,0,0,0,0,1,2,0,0,5117,6711,1,12903,160920,49,
13298,Vicar#1189,Alexstrasza,Tomb of the Spider Queen,FF & the Pancakes,LOSS,24,1,5,6,3,5,11646,72714,2983,53356,15742,3633,31,39120,5389,25670,11040,3,130,4,0,115614,0,0,0,0,1,0,0,2,0,16793,14790,3606,1,26421,79142,59,
13298,zoomthenboom#1452,Gazlowe,Tomb of the Spider Queen,FF & the Pancakes,LOSS,24,1,5,6,4,3,49279,197954,13296,151037,17570,4104,41,0,11937,50675,20213,4,203,3,0,115614,0,0,0,0,0,0,0,2,0,0,31106,22349,1,37035,230075,58,
13298,LastMalkier#1516,Deathwing,Tomb of the Spider Queen,FF & the Pancakes,LOSS,24,2,3,5,1,5,58682,223453,7600,170324,3231,11423,141,0,2989,37045,19972,1,65,0,0,115614,0,3,0,0,0,1,0,0,0,0,14539,18423,1,22943,269919,53,
13299,Bowserking#11311,Anub'arak,Dragon Shire,FF & the Pancakes,LOSS,21,0,7,7,2,4,25257,39444,4354,30279,5566,1419,184,0,25024,71040,7527,0,121,3,0,90182,0,0,0,0,0,0,0,1,0,0,58336,19665,1,24043,45892,41,
13299,goodgamesir#1162,Valla,Dragon Shire,FF & the Pancakes,LOSS,21,3,4,7,1,7,52439,78983,11638,59162,50764,2239,90,0,6532,29140,10721,0,65,7,0,90182,0,0,0,0,0,0,0,0,0,0,18973,33327,1,87938,106973,42,
13299,Vicar#1189,Brightwing,Dragon Shire,FF & the Pancakes,LOSS,21,0,7,7,2,4,6890,35516,0,26244,10405,3392,0,79123,0,19575,7924,0,105,5,0,90182,0,27,0,0,0,0,0,1,0,13984,13057,3512,1,27519,25454,35,
13299,zoomthenboom#1452,Jaina,Dragon Shire,FF & the Pancakes,LOSS,21,3,4,7,4,3,66362,124836,3751,91394,22738,5728,870,0,0,37185,14701,0,167,6,0,90182,0,0,18,18,0,0,1,3,0,0,26124,43938,1,17823,193419,36,
13299,LastMalkier#1516,Dehaka,Dragon Shire,FF & the Pancakes,LOSS,21,1,4,5,2,4,29011,146491,6176,129364,1628,1313,133,0,15893,65674,21010,0,90,1,0,90182,0,24,0,0,0,0,0,2,0,0,41252,20043,1,44473,132315,42,
13410,Bowserking#11311,Diablo,Braxis Holdout,YCMYCCaSTEp7:CheeseAwakens,WIN,18,1,15,16,2,15,33554,30840,8148,21614,6305,0,132,0,21445,72782,7024,2,23,3,0,61267,0,0,0,0,0,1,1,1,0,0,61108,22109,3,17061,50013,28,
13410,Bodiddly#1106,Sonya,Braxis Holdout,YCMYCCaSTEp7:CheeseAwakens,WIN,18,3,12,15,1,15,25961,47034,12876,32083,33354,0,15,0,10520,44355,8525,2,18,6,0,61267,0,0,0,0,0,2,1,0,1,0,25830,14801,3,15739,89311,33,
13410,Vicar#1189,Rehgar,Braxis Holdout,YCMYCCaSTEp7:CheeseAwakens,WIN,18,3,13,16,0,16,12537,10862,2459,8151,10026,0,8064,66256,0,22032,5463,2,0,3,0,61267,0,0,0,0,2,2,0,0,0,11758,12397,8642,3,22518,12684,28,
13410,zoomthenboom#1452,Gazlowe,Braxis Holdout,YCMYCCaSTEp7:CheeseAwakens,WIN,18,3,6,9,2,8,29585,73275,8375,64900,0,0,13,0,13700,50893,11490,1,65,0,0,61267,0,0,0,0,0,2,0,0,0,0,19051,13540,3,13942,100166,22,
13410,LastMalkier#1516,Sylvanas,Braxis Holdout,YCMYCCaSTEp7:CheeseAwakens,WIN,18,7,9,16,0,16,48664,50870,10276,36700,12595,0,8,0,969,18967,7641,2,0,4,0,61267,0,8,0,0,0,0,0,0,0,0,11768,25597,3,34185,85659,27,
13411,Bowserking#11311,Diablo,Cursed Hollow,YCMYCCaSTEp7:CheeseAwakens,WIN,17,0,13,13,1,13,27890,36483,13878,14157,6455,8448,120,0,17091,56360,6827,1,5,1,4,60274,0,0,0,0,0,1,0,0,0,0,42265,20203,3,26254,42442,19,
13411,Bodiddly#1106,Leoric,Cursed Hollow,YCMYCCaSTEp7:CheeseAwakens,WIN,17,2,7,9,0,9,21667,108433,22803,65909,6652,9522,60,0,18195,33873,12006,2,0,1,0,60274,0,0,0,0,0,0,0,0,0,0,16985,12992,2,82357,52334,23,
13411,Vicar#1189,Rehgar,Cursed Hollow,YCMYCCaSTEp7:CheeseAwakens,WIN,17,3,8,11,0,11,7971,25054,9231,8509,22730,6297,2223,42458,0,9593,5566,3,0,5,0,60274,0,0,0,0,1,0,0,0,0,6129,3300,4670,3,32547,22665,24,
13411,zoomthenboom#1452,Gazlowe,Cursed Hollow,YCMYCCaSTEp7:CheeseAwakens,WIN,17,2,5,7,0,7,18709,99361,18486,69513,6737,11362,7,0,12656,25321,12684,2,0,1,1,60274,0,0,0,0,0,0,0,0,0,0,5047,5486,2,17560,105838,17,
13411,LastMalkier#1516,Hanzo,Cursed Hollow,YCMYCCaSTEp7:CheeseAwakens,WIN,17,6,7,13,0,13,31355,44630,18334,15083,21882,11213,4,0,0,9065,4534,2,0,2,3,60274,0,0,0,0,0,0,0,0,0,0,3345,9571,3,37641,57949,21,
13546,Bowserking#11311,Diablo,Cursed Hollow,souls in slowmo,WIN,22,0,12,12,1,10,25532,40859,15980,22270,14564,0,28,0,15864,58313,11261,4,22,5,4,100458,0,0,0,0,0,1,0,1,1,0,42661,15899,3,33622,46152,32,
13546,goodgamesir#1162,Falstad,Cursed Hollow,souls in slowmo,WIN,22,5,8,13,2,6,36974,66578,28100,22514,42531,0,70,0,4983,23803,8691,3,105,4,0,100458,0,0,0,0,0,0,0,2,0,0,14673,17758,4,63380,78080,27,
13546,Bodiddly#1106,Dehaka,Cursed Hollow,souls in slowmo,WIN,22,2,11,13,1,9,22674,79844,14944,54445,22545,0,72,0,15149,43506,14560,3,65,4,3,100458,0,12,0,0,0,0,0,0,0,0,18623,14731,4,44044,81019,35,
13546,Vicar#1189,Rehgar,Cursed Hollow,souls in slowmo,WIN,22,5,9,14,0,14,13131,24422,12358,9460,46110,0,3017,67996,0,17437,6576,4,0,8,3,100458,0,0,0,0,0,0,0,0,0,21401,10626,8016,4,51204,29736,33,
13546,zoomthenboom#1452,Ragnaros,Cursed Hollow,souls in slowmo,WIN,22,2,11,13,2,5,22329,185944,26365,135768,0,0,78,0,4307,38663,24421,4,97,0,2,100458,0,0,0,0,0,0,0,1,0,0,19553,6850,4,23429,175385,29,
13547,Bowserking#11311,Anub'arak,Battlefield of Eternity,souls in slowmo,WIN,21,1,17,18,1,18,31472,28084,6700,19075,12335,0,199,0,31105,76333,9235,2,19,2,0,83962,0,0,0,0,0,2,1,1,1,0,59802,22813,5,24457,47927,22,
13547,goodgamesir#1162,Orphea,Battlefield of Eternity,souls in slowmo,WIN,21,9,9,18,2,11,65811,46875,10352,32968,28985,0,255,0,12764,36405,11860,2,72,3,0,83962,0,0,0,0,0,0,2,1,0,0,26013,39949,5,45033,93703,27,
13547,Bodiddly#1106,Sonya,Battlefield of Eternity,souls in slowmo,WIN,21,2,10,12,2,6,45703,108811,14995,83323,41617,0,27,0,16958,54627,18132,3,64,2,0,83962,0,0,0,0,0,0,0,0,0,0,27010,26130,4,35788,149304,31,
13547,Vicar#1189,Rehgar,Battlefield of Eternity,souls in slowmo,WIN,21,1,15,16,2,9,12304,20229,4292,14575,23269,0,5667,73434,0,25384,8602,2,58,4,0,83962,0,0,0,0,1,1,0,0,0,17293,18581,7937,4,34612,23332,21,
13547,zoomthenboom#1452,Blaze,Battlefield of Eternity,souls in slowmo,WIN,21,5,12,17,3,10,29496,68373,11618,44425,18791,0,198,0,11657,59016,10797,2,85,2,0,83962,0,0,0,0,0,1,2,1,0,0,42308,21221,5,58385,63121,26,
13780,Bowserking#11311,Muradin,Dragon Shire,Beyonce Gnolls,WIN,20,3,12,16,1,13,25374,43729,14048,25704,1101,0,154,0,16831,55191,7308,2,56,1,0,80459,0,0,0,0,0,0,0,0,0,0,47579,22070,3,32985,37219,32,
13780,goodgamesir#1162,Falstad,Dragon Shire,Beyonce Gnolls,WIN,20,8,7,15,2,6,42668,78558,37800,34453,22544,0,128,0,4206,23034,10882,2,66,5,0,80459,0,0,0,0,0,0,2,1,0,0,12801,25240,3,47855,95599,35,
13780,Bodiddly#1106,Rehgar,Dragon Shire,Beyonce Gnolls,WIN,20,2,16,18,0,18,13588,34899,8473,23432,15264,0,5433,48351,0,15430,9298,2,0,5,0,80459,0,0,0,0,2,0,0,0,0,17463,8698,9885,4,36301,27217,38,
13780,LastMalkier#1516,Kael'thas,Dragon Shire,Beyonce Gnolls,WIN,20,5,12,17,0,17,58613,76945,34546,40074,30974,0,85,0,2174,13642,8898,2,0,8,0,80459,0,0,0,0,0,1,0,0,1,0,8245,31801,3,28496,135356,33,
13780,Magius#1794,Malthael,Dragon Shire,Beyonce Gnolls,WIN,20,1,5,6,0,7,30308,121498,5915,98316,13010,0,0,0,19782,37832,18798,0,0,2,0,80459,0,0,0,0,0,2,0,0,0,0,26045,23944,2,56342,108332,31,
13781,Bowserking#11311,Anub'arak,Towers of Doom,Beyonce Gnolls,WIN,15,2,8,10,1,10,18492,10756,3512,6918,1304,0,89,0,12753,33077,4502,2,17,5,0,47990,0,0,0,0,0,0,0,0,0,0,25789,15720,2,13167,16243,24,
13781,goodgamesir#1162,Falstad,Towers of Doom,Beyonce Gnolls,WIN,15,4,5,9,0,9,24190,32044,15165,16069,23604,0,62,0,930,5744,5748,2,0,3,0,47990,0,0,0,0,0,0,0,0,0,0,1950,15928,2,33655,44903,25,
13781,Bodiddly#1106,Rehgar,Towers of Doom,Beyonce Gnolls,WIN,15,0,7,7,1,5,4491,13400,5222,7694,7637,0,2540,27887,0,12761,4175,2,32,5,0,47990,0,0,0,0,0,0,0,0,0,7531,10952,3051,1,15210,9998,23,
13781,LastMalkier#1516,Kael'thas,Towers of Doom,Beyonce Gnolls,WIN,15,3,7,10,0,10,35499,54431,8055,44279,13992,0,37,0,1029,7960,6972,2,0,4,0,47990,0,0,0,0,0,0,0,0,0,0,4581,18772,2,11069,91460,27,
13781,Magius#1794,Malthael,Towers of Doom,Beyonce Gnolls,WIN,15,1,5,6,2,4,25734,59720,0,59720,4939,0,0,0,10965,24533,11703,0,45,2,0,47990,0,0,0,0,0,0,0,2,0,0,21139,18224,1,28376,58437,21,
13862,Bowserking#11311,Anub'arak,Infernal Shrines,Chogall Chocolate Factory,WIN,23,2,18,20,3,10,31253,32614,14606,16078,12475,1216,172,0,16971,47931,10759,3,117,13,0,110442,0,0,0,0,0,0,2,2,0,0,33075,19367,4,29873,48217,54,
13862,goodgamesir#1162,Falstad,Infernal Shrines,Chogall Chocolate Factory,WIN,23,7,13,20,1,11,58699,71975,32174,37579,81495,1402,136,0,7246,21871,13068,4,56,14,0,110442,0,0,0,0,0,0,1,0,0,0,9425,21629,4,69749,147097,46,
13862,Bodiddly#1106,Leoric,Infernal Shrines,Chogall Chocolate Factory,WIN,23,3,15,18,1,10,35159,150200,18820,121407,24219,3742,80,0,25616,59015,24633,3,56,6,0,110442,0,14,0,0,0,2,0,0,0,0,26980,17436,4,116542,93251,52,
13862,zoomthenboom#1452,Rehgar,Infernal Shrines,Chogall Chocolate Factory,WIN,23,4,15,19,2,13,9399,35051,8680,24193,29830,554,5815,48112,0,28393,8794,3,82,12,0,110442,0,0,0,0,1,0,0,0,0,11116,16272,5332,4,40139,37453,52,
13862,LastMalkier#1516,Junkrat,Infernal Shrines,Chogall Chocolate Factory,WIN,23,4,15,19,1,19,48040,122156,17942,91298,80523,2187,125,0,0,10141,16400,3,17,11,0,110442,0,18,22,22,0,0,1,0,0,0,4195,15283,4,93530,161087,50,
13863,Bowserking#11311,Anub'arak,Towers of Doom,Chogall Chocolate Factory,WIN,21,5,13,18,2,15,39283,26448,4673,21435,6204,0,768,0,16125,52870,8830,2,49,7,0,85920,0,0,0,0,0,1,2,2,0,0,40577,26318,5,15373,56443,36,
13863,goodgamesir#1162,Falstad,Towers of Doom,Chogall Chocolate Factory,WIN,21,9,10,19,2,18,62716,43335,5059,36629,27009,0,158,0,3552,22531,9073,2,42,4,0,85920,0,0,0,0,0,1,1,0,0,0,10125,19846,5,35240,97820,33,
13863,Bodiddly#1106,Blaze,Towers of Doom,Chogall Chocolate Factory,WIN,21,0,15,15,1,13,29840,144182,6464,126206,17495,0,254,0,9122,42692,23905,1,29,3,0,85920,0,0,0,0,0,2,0,1,1,0,23015,19019,5,100334,91035,42,
13863,zoomthenboom#1452,Rehgar,Towers of Doom,Chogall Chocolate Factory,WIN,21,2,18,20,0,20,17228,32181,5338,26095,19448,0,7087,69202,0,31814,8469,2,0,7,0,85920,0,0,0,0,3,2,0,0,0,15461,13063,8116,6,38321,30536,35,
13863,LastMalkier#1516,Kael'thas,Towers of Doom,Chogall Chocolate Factory,WIN,21,5,15,20,1,15,76892,69846,10559,54757,25210,0,30,0,1064,13936,11044,2,29,6,0,85920,0,0,0,0,0,0,0,0,0,0,8401,42515,6,19471,152035,34,
14037,Bowserking#11311,Diablo,Towers of Doom,Bunker Fun Time Academy,WIN,19,3,19,22,0,22,29952,26674,4648,13801,1748,6705,56,0,17790,67144,5771,2,0,3,0,70832,0,0,0,0,0,0,0,0,0,0,52625,20399,4,20276,34000,34,
14037,Bodiddly#1106,Leoric,Towers of Doom,Bunker Fun Time Academy,WIN,19,2,10,12,1,11,22742,127944,0,117973,3371,9971,50,0,16533,31776,21426,0,62,1,0,70832,0,0,0,0,0,0,0,0,0,0,12291,6318,3,80780,70106,35,
14037,Vicar#1189,Anduin,Towers of Doom,Bunker Fun Time Academy,WIN,19,1,21,22,0,22,15496,13685,1564,7658,7055,4149,42,50793,0,3604,4574,1,0,4,0,70832,0,0,31,31,0,0,0,0,0,9615,484,7230,4,13404,19892,23,
14037,zoomthenboom#1452,Gazlowe,Towers of Doom,Bunker Fun Time Academy,WIN,19,3,19,22,0,22,54127,79339,9056,54259,20997,12602,34,0,19913,43185,11148,2,0,6,0,70832,0,0,0,0,0,0,0,0,0,0,33223,38923,4,25211,122115,35,
14037,LastMalkier#1516,Valla,Towers of Doom,Bunker Fun Time Academy,WIN,19,13,9,22,0,22,63519,46970,12998,28432,28314,3836,5,0,3297,15146,9005,2,0,7,0,70832,0,0,0,0,0,0,0,0,0,0,10002,39050,4,83424,47446,30,
14038,Bowserking#11311,Anub'arak,Cursed Hollow,Bunker Fun Time Academy,WIN,20,3,11,14,0,14,26820,53376,22147,25097,5186,865,479,0,19194,50377,9494,2,0,3,3,79597,0,0,0,0,0,0,0,0,0,0,27774,18036,3,29981,54569,32,
14038,Bodiddly#1106,Dehaka,Cursed Hollow,Bunker Fun Time Academy,WIN,20,3,8,11,1,8,23077,83477,8145,68932,7824,854,60,0,11601,33529,16932,3,29,2,4,79597,0,6,0,0,0,0,0,1,0,0,14921,12632,2,32093,81552,32,
14038,Vicar#1189,Anduin,Cursed Hollow,Bunker Fun Time Academy,WIN,20,0,12,12,0,12,8578,17775,9578,4752,8693,222,16,45618,0,8135,5854,2,0,5,1,79597,0,0,8,8,0,0,0,0,0,4407,1293,2344,2,23298,10823,26,
14038,zoomthenboom#1452,Gazlowe,Cursed Hollow,Bunker Fun Time Academy,WIN,20,3,9,12,1,10,39251,111110,23836,71289,14197,1720,24,0,15827,38041,14644,2,29,4,2,79597,0,0,0,0,0,1,0,1,1,0,17553,18969,2,27515,133944,36,
14038,LastMalkier#1516,Hanzo,Cursed Hollow,Bunker Fun Time Academy,WIN,20,5,8,13,1,11,31517,38606,18092,16481,47433,1077,7,0,0,8352,7137,2,22,6,3,79597,0,0,0,0,0,0,1,0,0,0,2982,9611,2,51794,63109,27,
14253,Bowserking#11311,Johanna,Braxis Holdout,Out of Pocket,WIN,21,3,11,14,0,14,36349,51917,15400,30491,13451,1129,127,0,16943,73699,7029,4,0,6,0,86050,0,0,0,0,0,0,0,0,0,0,50507,28421,3,27540,80404,40,
14253,Bodiddly#1106,Sonya,Braxis Holdout,Out of Pocket,WIN,21,3,5,8,0,8,36091,95899,21057,66739,25633,5958,19,0,14858,51850,13664,3,0,7,0,86050,0,0,0,0,0,0,0,0,0,0,20825,19485,2,23225,141378,39,
14253,Vicar#1189,Rehgar,Braxis Holdout,Out of Pocket,WIN,21,1,13,14,0,14,6469,20338,8752,8705,16822,2653,5154,94620,0,22499,5271,4,0,8,0,86050,0,0,0,0,1,1,0,0,0,8076,5301,3464,3,29278,23878,37,
14253,zoomthenboom#1452,Ragnaros,Braxis Holdout,Out of Pocket,WIN,21,3,9,12,2,6,43381,149549,24548,116173,30939,2100,104,0,10554,47790,18569,4,63,8,0,86050,0,0,0,0,0,1,0,1,1,0,22730,19180,3,34888,213507,45,
14253,LastMalkier#1516,Kael'thas,Braxis Holdout,Out of Pocket,WIN,21,4,9,13,0,13,88015,84991,29856,46591,42563,1215,67,0,1357,23189,8590,4,0,9,0,86050,0,0,0,0,0,0,0,0,0,0,7526,37004,3,23439,208168,47,
14254,Bowserking#11311,Anub'arak,Towers of Doom,Out of Pocket,WIN,20,2,15,17,2,11,31478,26245,8241,14877,1140,1816,617,0,11449,43030,7439,2,77,2,0,74243,0,0,0,0,0,0,0,0,0,0,28721,21492,2,14443,42409,22,
14254,Bodiddly#1106,Malthael,Towers of Doom,Out of Pocket,WIN,20,4,6,10,0,10,32819,110442,2256,97205,17319,1641,0,0,14526,33916,20758,1,0,4,0,74243,0,0,0,0,0,0,0,0,0,0,18288,18654,2,68215,89739,36,
14254,Vicar#1189,Whitemane,Towers of Doom,Out of Pocket,WIN,20,4,13,17,1,14,29076,15620,2459,6684,4304,3020,1070,52868,0,19344,6205,2,56,6,0,74243,0,0,0,0,0,0,0,0,0,12073,10609,16515,2,12025,33954,21,
14254,zoomthenboom#1452,Gazlowe,Towers of Doom,Out of Pocket,WIN,20,2,14,16,1,13,41283,70120,12002,53509,21958,2839,22,0,12041,32178,9939,2,56,4,0,74243,0,0,0,0,0,0,0,1,0,0,21355,27739,2,22598,108315,25,
14254,LastMalkier#1516,Falstad,Towers of Doom,Out of Pocket,WIN,20,5,11,16,0,16,50031,56329,15839,36510,19974,3135,182,0,4365,14925,8947,3,0,6,0,74243,0,0,0,0,0,0,0,0,0,0,6555,21467,2,53803,70119,28,
14324,Bowserking#11311,Anub'arak,Dragon Shire,Infernal Misfits,LOSS,21,2,7,9,3,8,42527,55507,2748,45298,2111,0,739,0,22772,71981,12452,0,92,1,0,85413,0,0,0,0,0,2,1,2,0,0,60758,26232,2,17009,81539,34,
14324,Bodiddly#1106,Leoric,Dragon Shire,Infernal Misfits,LOSS,21,1,3,4,4,3,57224,140347,18353,111007,0,0,157,0,34192,66345,18387,0,245,0,0,85413,0,7,0,0,0,0,0,3,0,0,41281,21924,1,88826,108833,30,
14324,Vicar#1189,Anduin,Dragon Shire,Infernal Misfits,LOSS,21,2,7,9,2,9,25006,22185,1114,16258,2240,0,97,55418,0,14533,6683,0,88,1,0,85413,0,0,46,46,1,0,0,0,0,18471,10054,14410,2,18090,28969,31,
14324,zoomthenboom#1452,Blaze,Dragon Shire,Infernal Misfits,LOSS,21,3,5,8,4,8,38071,82405,3566,61638,5520,0,402,0,4190,55879,10314,0,174,3,0,85413,0,0,0,0,0,0,1,4,0,0,47304,28176,2,41145,82219,36,
14324,LastMalkier#1516,Valla,Dragon Shire,Infernal Misfits,LOSS,21,1,6,7,4,3,60458,77562,3626,56124,26296,0,28,0,5333,29411,9504,0,150,4,0,85413,0,0,0,0,0,2,0,0,1,0,21104,35377,2,81912,79617,34,
14325,Bowserking#11311,Anub'arak,Towers of Doom,Infernal Misfits,WIN,21,0,15,15,1,15,20669,21533,7000,9998,2014,1969,142,0,16896,52960,7913,2,20,4,0,83824,0,0,0,0,0,0,0,0,0,78,43134,14637,5,12895,30403,20,
14325,Bodiddly#1106,Leoric,Towers of Doom,Infernal Misfits,WIN,21,4,9,13,2,12,16639,141950,12239,120074,2862,6550,52,0,21311,58082,25245,2,51,1,0,83824,0,3,0,0,0,2,1,0,0,15,17845,9439,5,81189,79679,38,
14325,Vicar#1189,Rehgar,Towers of Doom,Infernal Misfits,WIN,21,1,14,15,0,15,6978,17337,7115,5486,9688,3220,7517,62526,0,13688,6288,2,0,3,0,83824,0,0,0,0,0,0,0,0,0,6883,8639,3858,5,20420,13316,17,
14325,zoomthenboom#1452,Azmodan,Towers of Doom,Infernal Misfits,WIN,21,7,7,14,0,14,85397,104420,14492,77798,8769,6425,52,0,0,18633,14029,1,0,3,0,83824,0,0,0,0,0,0,0,0,0,30,10986,25271,5,11829,180984,15,
14325,LastMalkier#1516,Falstad,Towers of Doom,Infernal Misfits,WIN,21,3,11,14,0,14,45460,64298,16875,42286,32278,1905,278,0,4445,19624,7941,2,0,5,0,83824,0,0,0,0,0,1,0,0,0,0,13302,26483,5,46880,93690,20,
14326,Bowserking#11311,Anub'arak,Infernal Shrines,Infernal Misfits,WIN,24,2,16,18,2,11,36896,41696,17539,22390,6312,0,192,0,30058,81449,12455,4,130,7,0,124700,0,0,0,0,0,1,0,2,0,0,54790,27472,3,32096,54898,57,
14326,Bodiddly#1106,Leoric,Infernal Shrines,Infernal Misfits,WIN,24,3,14,17,4,14,32028,138282,12779,103506,32061,0,92,0,28560,95459,23901,3,142,3,0,124700,0,16,0,0,0,1,1,1,0,0,47812,18358,4,110223,97677,42,
